캠퍼스,대학/교양,학과/전공/영역,개설대학,개설학과,학년,과정,이수구분,과목번호,분반,과목명,학점,시간,담당교수,폐강,강의시간,유연학기,비고,수업유형
서울,인문대학(2011),국어국문학부,인문대학,국어국문학전공,2,학사,전공필수,18035,1,작가와시대,3,3,서세림,,"화7,8,9 / 203관 510호 <강의실>",,,
서울,인문대학(2011),국어국문학부,인문대학,국어국문학전공,2,학사,전공,25154,1,희곡론,3,3,김민영,,"수1,2,3 / 203관 810호 <강의실>",,국문과 우선수강,
서울,인문대학(2011),국어국문학부,인문대학,국어국문학전공,2,학사,전공,25154,2,희곡론,3,3,김형식,,"월7,8,9 / 203관 309호 <강의실>",,,
서울,인문대학(2011),국어국문학부,인문대학,국어국문학전공,3,학사,전공,2084,1,고전소설론,3,3,이명현,,"화13:30~14:45, 목13:30~14:45 / 303관 108호 <i-Creator 클래스룸>",,국문과 우선수강,
서울,인문대학(2011),국어국문학부,인문대학,국어국문학전공,3,학사,전공,31058,1,구비문학론,3,3,,,"화4,5,6 / 203관 810호 <강의실>",,국문과 우선 수강,
서울,인문대학(2011),국어국문학부,인문대학,국어국문학전공,3,학사,전공,31058,2,구비문학론,3,3,이현정,,"목4,5,6 / 203관 815호 <강의실>",,,
서울,인문대학(2011),국어국문학부,인문대학,국어국문학전공,3,학사,교직전공,49933,1,국어교과교재연구및지도법,3,3,이은미,,"월4,5,6 / 203관 513호 <강의실>",,,
서울,인문대학(2011),국어국문학부,인문대학,국어국문학전공,3,학사,전공,55785,1,포스트휴먼시대의 언어와 소통,3,3,고혜원,,"화1,2,3 / 203관 510호 <강의실>",,,
서울,인문대학(2011),국어국문학부,인문대학,국어국문학전공,3,학사,전공,24138,1,현대시인론,3,3,황선희,,"금7,8,9 / 203관 309호 <강의실>",,국문과 우선수강,
서울,인문대학(2011),국어국문학부,인문대학,국어국문학전공,3,학사,전공,55786,1,훈민정음과 한글 문화,3,3,박환영,,"월13:30~14:45, 수13:30~14:45 / 203관 511호 <강의실>",,,
서울,인문대학(2011),국어국문학부,인문대학,국어국문학전공,4,학사,전공,57141,1,고전서사문화론,3,3,강명주,,"금4,5,6 / 203관 814호 <첨단강의실>",,,
서울,인문대학(2011),국어국문학부,인문대학,국어국문학전공,4,학사,전공,57141,2,고전서사문화론,3,3,,,"금4,5,6 / 203관 607호 <강의실>",,,
서울,인문대학(2011),국어국문학부,인문대학,국어국문학전공,4,학사,전공,7472,1,문예사조사,3,3,서세림,,"목7,8,9 / 203관 309호 <강의실>",,,
서울,인문대학(2011),국어국문학부,인문대학,국어국문학전공,4,학사,전공,7529,1,문학비평의이론과실제,3,3,성현아,,"월7,8,9 / 203관 512호 <다빈치 클래스룸>",,,
서울,인문대학(2011),국어국문학전공,인문대학,국어국문학전공,1,학사,자유선택,51097,1,CAU세미나(2),0.5,0.5,임현열,,금0 /  ,,국문과 1학년 수강,
서울,인문대학(2011),국어국문학전공,인문대학,국어국문학전공,1,학사,자유선택,51097,2,CAU세미나(2),0.5,0.5,이명현,,금0 /  ,,국문과 1학년 수강,
서울,인문대학(2011),국어국문학전공,인문대학,국어국문학전공,1,학사,자유선택,51097,3,CAU세미나(2),0.5,0.5,양명희,,금0 /  ,,국문과 1학년 수강,
서울,인문대학(2011),국어국문학전공,대학(전체),,1,학사,교양,50023,31,COMMUNICATION IN ENGLISH,2,3,쥴리안,,"월13:30~14:45, 수13:30~14:45 / 203관 416호 <영어전용강의실-11>",,공통교양 인문대학 1학년[[수강대상 : 국어국문학과1년  영어영문학과1년  유럽문화학부1년  독일어문학1년  프랑스어문학1년  러시아어문학1년  아시아문화학부1년  일본어문학1년  중국어문학1년  비교민속학1년  철학과1년  역사학과1년  국어국문학1년]],
서울,인문대학(2011),국어국문학전공,대학(전체),,1,학사,교양,50023,32,COMMUNICATION IN ENGLISH,2,3,사라황,,"월13:30~14:45, 수13:30~14:45 / 303관 902-1호 <영어전용강의실-16>",,공통교양 인문대학 1학년[[수강대상 : 국어국문학과1년  영어영문학과1년  유럽문화학부1년  독일어문학1년  프랑스어문학1년  러시아어문학1년  아시아문화학부1년  일본어문학1년  중국어문학1년  비교민속학1년  철학과1년  역사학과1년  국어국문학1년]],
서울,인문대학(2011),국어국문학전공,대학(전체),,1,학사,교양,50023,33,COMMUNICATION IN ENGLISH,2,3,황크리스틴,,"월13:30~14:45, 수13:30~14:45 / 203관 403호 <영어전용강의실-6>",,공통교양 인문대학 1학년[[수강대상 : 국어국문학과1년  영어영문학과1년  유럽문화학부1년  독일어문학1년  프랑스어문학1년  러시아어문학1년  아시아문화학부1년  일본어문학1년  중국어문학1년  비교민속학1년  철학과1년  역사학과1년  국어국문학1년]],
서울,인문대학(2011),국어국문학전공,대학(전체),,1,학사,교양,50023,40,COMMUNICATION IN ENGLISH,2,3,조지바라레조,,"화09:00~10:15, 목09:00~10:15 / 203관 619호 <영어전용강의실-12>",,공통교양 인문대학 1학년[[수강대상 : 국어국문학과1년  영어영문학과1년  유럽문화학부1년  독일어문학1년  프랑스어문학1년  러시아어문학1년  아시아문화학부1년  일본어문학1년  중국어문학1년  비교민속학1년  철학과1년  역사학과1년  국어국문학1년]],
서울,인문대학(2011),국어국문학전공,대학(전체),,1,학사,교양,50023,41,COMMUNICATION IN ENGLISH,2,3,이안고든,,"화09:00~10:15, 목09:00~10:15 / 203관 409호 <영어전용강의실-7>",,공통교양 인문대학 1학년[[수강대상 : 국어국문학과1년  영어영문학과1년  유럽문화학부1년  독일어문학1년  프랑스어문학1년  러시아어문학1년  아시아문화학부1년  일본어문학1년  중국어문학1년  비교민속학1년  철학과1년  역사학과1년  국어국문학1년]],
서울,인문대학(2011),국어국문학전공,대학(전체),,1,학사,교양,50023,50,COMMUNICATION IN ENGLISH,2,3,케빈밋첼,,"화12:00~13:15, 목12:00~13:15 / 203관 415호 <영어전용강의실-10>",,공통교양 인문대학 1학년[[수강대상 : 국어국문학과1년  영어영문학과1년  유럽문화학부1년  독일어문학1년  프랑스어문학1년  러시아어문학1년  아시아문화학부1년  일본어문학1년  중국어문학1년  비교민속학1년  철학과1년  역사학과1년  국어국문학1년]],
서울,인문대학(2011),국어국문학전공,대학(전체),,1,학사,교양,50023,51,COMMUNICATION IN ENGLISH,2,3,조지바라레조,,"화12:00~13:15, 목12:00~13:15 / 203관 619호 <영어전용강의실-12>",,공통교양 인문대학 1학년[[수강대상 : 국어국문학과1년  영어영문학과1년  유럽문화학부1년  독일어문학1년  프랑스어문학1년  러시아어문학1년  아시아문화학부1년  일본어문학1년  중국어문학1년  비교민속학1년  철학과1년  역사학과1년  국어국문학1년]],
서울,인문대학(2011),국어국문학전공,대학(전체),,1,학사,교양,50023,52,COMMUNICATION IN ENGLISH,2,3,김건호,,"화12:00~13:15, 목12:00~13:15 / 203관 623호 <영어전용강의실-13>",,공통교양 인문대학 1학년[[수강대상 : 국어국문학과1년  영어영문학과1년  유럽문화학부1년  독일어문학1년  프랑스어문학1년  러시아어문학1년  아시아문화학부1년  일본어문학1년  중국어문학1년  비교민속학1년  철학과1년  역사학과1년  국어국문학1년]],
서울,인문대학(2011),국어국문학전공,대학(전체),,1,학사,교양,50023,53,COMMUNICATION IN ENGLISH,2,3,마이클해락,,"화12:00~13:15, 목12:00~13:15 / 203관 412호 <영어전용강의실-8>",,공통교양 인문대학 1학년[[수강대상 : 국어국문학과1년  영어영문학과1년  유럽문화학부1년  독일어문학1년  프랑스어문학1년  러시아어문학1년  아시아문화학부1년  일본어문학1년  중국어문학1년  비교민속학1년  철학과1년  역사학과1년  국어국문학1년]],
서울,인문대학(2011),국어국문학전공,대학(전체),,1,학사,교양,50023,62,COMMUNICATION IN ENGLISH,2,3,이안고든,,"화12:00~13:15, 목12:00~13:15 / 203관 409호 <영어전용강의실-7>",,공통교양 인문대학 1학년[[수강대상 : 국어국문학과1년  영어영문학과1년  유럽문화학부1년  독일어문학1년  프랑스어문학1년  러시아어문학1년  아시아문화학부1년  일본어문학1년  중국어문학1년  비교민속학1년  철학과1년  역사학과1년  국어국문학1년]],
서울,인문대학(2011),국어국문학전공,대학(전체),,1,학사,교양,50023,63,COMMUNICATION IN ENGLISH,2,3,이안애시브리지,,"화13:30~14:45, 목13:30~14:45 / 203관 414호 <영어전용강의실-9>",,공통교양 인문대학 1학년[[수강대상 : 국어국문학과1년  영어영문학과1년  유럽문화학부1년  독일어문학1년  프랑스어문학1년  러시아어문학1년  아시아문화학부1년  일본어문학1년  중국어문학1년  비교민속학1년  철학과1년  역사학과1년  국어국문학1년]],
서울,인문대학(2011),국어국문학전공,인문대학,국어국문학전공,1,학사,전공기초,2066,1,고전문학의이해,3,3,신성환,,"화10:30~11:45, 목10:30~11:45 / 203관 511호 <강의실>",,국문과 우선 수강,
서울,인문대학(2011),국어국문학전공,인문대학,국어국문학전공,1,학사,전공기초,2066,2,고전문학의이해,3,3,,,"금1,2,3 / 203관 309호 <강의실>",,,
서울,인문대학(2011),국어국문학전공,인문대학,국어국문학전공,1,학사,전공기초,3698,1,국어정서법,3,3,양명희,,"월10:30~11:45, 수10:30~11:45 / 203관 309호 <강의실>",,국문과 우선 수강,
서울,인문대학(2011),국어국문학전공,인문대학,국어국문학전공,1,학사,전공기초,3698,2,국어정서법,3,3,,,"수1,2,3 / 203관 607호 <강의실>",,,
